 "topic_label" , "lecture" , "lab" , "fromoutline" , "fromlecture" , "fromlab" , "uri" ,
 "machine_learning" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Machine_learning" ,
 "Concordia" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Concordia_University" ,
 "Perry_White" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Perry_White" ,
 "OEM" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Original_equipment_manufacturer" ,
 "LOC" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Library_of_Congress" ,
 "LOC" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Source_lines_of_code" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Amazons" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Amazon_rainforest" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Amazon_Video" ,
 "grammar" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Grammar" ,
 "grammar" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Formal_grammar" ,
 "Earth" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Earth" ,
 "algorithm" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Algorithm" ,
 "open_source" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Open-source_model" ,
 "tf-idf" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Tf–idf" ,
 "Lex_Luthor" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Lex_Luthor" ,
 "Bill_Gates" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Bill_Gates" ,
 "vector" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Euclidean_vector" ,
 "vector" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Array_data_structure" ,
 "cloud" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Cloud_computing" ,
 "Apple" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Apple_Inc." ,
 "Blender" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Blender" ,
 "Governor" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Governor" ,
 "language_model" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Language_model" ,
 "Superman" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Superman" ,
 "XML" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/XML" ,
 "Kitchenaid" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/KitchenAid" ,
 "Jimmy_Olsen" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Jimmy_Olsen" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "eval" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Eval" ,
 "library" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Library" ,
 "Python" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Monty_Python" ,
 "Python" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Pythonidae" ,
 "supervised_learning" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Machine_learning" ,
 "basic_english" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Basic_English" ,
 "gzip" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Gzip" ,
 "UTF-8" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/UTF-8" ,
 "Facebook_Messenger" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Facebook_Messenger" ,
 "Numpy" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/NumPy" ,
 "Chicago" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Chicago" ,
 "machine_learning_algorithm" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Machine_learning" ,
 "cosine" , "http://example.org/schema#/COMP6741-l9" , "http://example.org/schema#/COMP6741-lab9" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/9.Build_your_First_ChatBot-9/readings9.txt" , "http://dbpedia.org/resource/Trigonometric_functions" ,
 "fuseki" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Fuseki" ,
 "Canada" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Canada" ,
 "query_language" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Query_language" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Graph_database" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Chart" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Graphics" ,
 "graph" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Graph_theory" ,
 "Berlin" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Berlin" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/DBpedia" ,
 "predicate" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/SQL" ,
 "rdfs" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/RDF_Schema" ,
 "Python" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Monty_Python" ,
 "Python" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Pythonidae" ,
 "JDK" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Java_Development_Kit" ,
 "open_source" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Open-source_model" ,
 "archive" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Internet_Archive" ,
 "archive" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Archive_file" ,
 "Alma" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Alma_Mahler" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Concordia_University" ,
 "Siri" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Siri" ,
 "Alexa" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Amazon_Alexa" ,
 "FOAF" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "foaf" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/FOAF_(ontology)" ,
 "Fuseki" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Fuseki" ,
 "goalkeeper" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Association_football" ,
 "Jena" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Jena" ,
 "public_knowledge" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Public_Knowledge" ,
 "Smart" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Smart_device" ,
 "memory" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Computer_data_storage" ,
 "memory" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Memory_management" ,
 "Moodle" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Moodle" ,
 "SPARQL" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/SPARQL" ,
 "Apache" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Apache_HTTP_Server" ,
 "chmod" , "http://example.org/schema#/COMP6741-l4" , "http://example.org/schema#/COMP6741-lab4" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/4.SPARQL_with_Apache_Fuseki-4/readings4.txt" , "http://dbpedia.org/resource/Chmod" ,
 "SPARQL" , "http://example.org/schema#/COMP6741-l2" , "http://example.org/schema#/COMP6741-lab2" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/labs/2.Intro_to_RDF-2/readings2.txt" , "http://dbpedia.org/resource/SPARQL" ,
